window_idx,trial,phase_randomized_coherence_amplification_ratio,phase_randomized_coherence_amplification_db,observed_coherence_amplification_ratio,observed_coherence_amplification_db
0,0,0.8815888873226799,-0.5473389286259053,4.913136890407197,6.91358864668152
0,1,1.4186524904083981,1.5187602478713593,4.913136890407197,6.91358864668152
0,2,0.9535826724959418,-0.20641649075910537,4.913136890407197,6.91358864668152
0,3,1.2337411319612106,0.9122404401272611,4.913136890407197,6.91358864668152
0,4,1.5857304106168197,2.00229355028626,4.913136890407197,6.91358864668152
0,5,0.9615137801732254,-0.17044487181813353,4.913136890407197,6.91358864668152
0,6,1.189952494554125,0.7552962377503313,4.913136890407197,6.91358864668152
0,7,0.7617320208685538,-1.1819778762018804,4.913136890407197,6.91358864668152
0,8,0.7436120206083195,-1.2865359840300739,4.913136890407197,6.91358864668152
0,9,1.1265837201691657,0.51763471121077,4.913136890407197,6.91358864668152
0,10,1.2248099231654719,0.8806869627164626,4.913136890407197,6.91358864668152
0,11,1.220115081456961,0.8640079533427958,4.913136890407197,6.91358864668152
0,12,0.7993730472475763,-0.9725049909440986,4.913136890407197,6.91358864668152
0,13,0.6891762909490069,-1.6166967157097545,4.913136890407197,6.91358864668152
0,14,0.9039288010484682,-0.4386577586259161,4.913136890407197,6.91358864668152
0,15,0.9584489081187946,-0.1843103303472163,4.913136890407197,6.91358864668152
0,16,1.2785568302173695,1.067200366261636,4.913136890407197,6.91358864668152
0,17,1.4902596510210084,1.73261943030686,4.913136890407197,6.91358864668152
0,18,0.820493421982563,-0.8592489640019497,4.913136890407197,6.91358864668152
0,19,1.1391401332672013,0.5657715284220817,4.913136890407197,6.91358864668152
0,20,0.8812467514341324,-0.5490247095014008,4.913136890407197,6.91358864668152
0,21,1.1970189670601816,0.7810103196389899,4.913136890407197,6.91358864668152
0,22,1.2936759855759186,1.1182551644314715,4.913136890407197,6.91358864668152
0,23,1.0295981525165314,0.12667754610592438,4.913136890407197,6.91358864668152
0,24,0.5993511759611927,-2.2231863822432456,4.913136890407197,6.91358864668152
0,25,0.8628867356129267,-0.640462069806889,4.913136890407197,6.91358864668152
0,26,1.0338265808999925,0.1444769419826658,4.913136890407197,6.91358864668152
0,27,0.8492072962388834,-0.7098628310863757,4.913136890407197,6.91358864668152
0,28,0.8984759258528685,-0.46493555070673437,4.913136890407197,6.91358864668152
0,29,0.8978288589416694,-0.4680643916861672,4.913136890407197,6.91358864668152
0,30,1.1128580990078152,0.46439790797650027,4.913136890407197,6.91358864668152
0,31,1.1079499329694948,0.4452013554912919,4.913136890407197,6.91358864668152
0,32,1.1212241553157922,0.49692445498660637,4.913136890407197,6.91358864668152
0,33,1.1583382066877483,0.6383538137177551,4.913136890407197,6.91358864668152
0,34,0.6616617773034106,-1.7936395283664088,4.913136890407197,6.91358864668152
0,35,0.8099793179220953,-0.9152607029046421,4.913136890407197,6.91358864668152
0,36,1.8098244860471766,2.5763645971052873,4.913136890407197,6.91358864668152
0,37,1.114123246742578,0.4693323609763633,4.913136890407197,6.91358864668152
0,38,1.0658417016228354,0.2769270823964828,4.913136890407197,6.91358864668152
0,39,0.6920004982081396,-1.5989359287132316,4.913136890407197,6.91358864668152
0,40,1.035826443698126,0.15286993962801543,4.913136890407197,6.91358864668152
0,41,1.049964845046251,0.21174758252779008,4.913136890407197,6.91358864668152
0,42,1.0208552650328244,0.08964172984766204,4.913136890407197,6.91358864668152
0,43,0.9986198845837226,-0.005997904950016383,4.913136890407197,6.91358864668152
0,44,0.932759509942632,-0.30230314418407545,4.913136890407197,6.91358864668152
0,45,1.5654462308325654,1.9463815527855255,4.913136890407197,6.91358864668152
0,46,1.0521949891106828,0.22096229216736396,4.913136890407197,6.91358864668152
0,47,0.6322084349967733,-1.9913971405146045,4.913136890407197,6.91358864668152
0,48,1.358389263565072,1.330242403373986,4.913136890407197,6.91358864668152
0,49,0.7283449401294049,-1.3766289250614383,4.913136890407197,6.91358864668152
0,50,0.9077516452055321,-0.4203295530073606,4.913136890407197,6.91358864668152
0,51,0.6150081585536618,-2.111191229378617,4.913136890407197,6.91358864668152
0,52,0.7535651921962582,-1.2287917017565744,4.913136890407197,6.91358864668152
0,53,1.327731345024196,1.2311020818195448,4.913136890407197,6.91358864668152
0,54,0.7767349358176924,-1.0972716080191174,4.913136890407197,6.91358864668152
0,55,1.077076604280021,0.3224659246510892,4.913136890407197,6.91358864668152
0,56,0.9142912873480286,-0.3891541878039524,4.913136890407197,6.91358864668152
0,57,0.9747257088817314,-0.11117579048490783,4.913136890407197,6.91358864668152
0,58,1.3634515761842712,1.3463971831768575,4.913136890407197,6.91358864668152
0,59,1.0469081824963353,0.19908594206294497,4.913136890407197,6.91358864668152
