window_idx,trial,phase_randomized_coherence_amplification_ratio,phase_randomized_coherence_amplification_db,observed_coherence_amplification_ratio,observed_coherence_amplification_db
0,0,0.903180341778602,-0.4422552364064809,5.202770441604029,7.1623466423083935
0,1,0.9708837781608226,-0.12832755184058126,5.202770441604029,7.1623466423083935
0,2,1.0185509274143925,0.07982748546887966,5.202770441604029,7.1623466423083935
0,3,1.1233546865263728,0.5051690148025441,5.202770441604029,7.1623466423083935
0,4,1.0263199597161814,0.11282775080605889,5.202770441604029,7.1623466423083935
0,5,0.8328852692896974,-0.7941481893664971,5.202770441604029,7.1623466423083935
0,6,1.0165388922652714,0.07123999179740832,5.202770441604029,7.1623466423083935
0,7,0.9411380112226831,-0.2634668569332612,5.202770441604029,7.1623466423083935
0,8,1.3701336214307804,1.3676292352154464,5.202770441604029,7.1623466423083935
0,9,1.3410983407450408,1.2746062518716286,5.202770441604029,7.1623466423083935
0,10,0.7654501566621416,-1.1608308372646885,5.202770441604029,7.1623466423083935
0,11,1.1714307275738822,0.6871661173629428,5.202770441604029,7.1623466423083935
0,12,1.1229029707224059,0.5034223079360121,5.202770441604029,7.1623466423083935
0,13,0.9052240769363883,-0.4324390330154032,5.202770441604029,7.1623466423083935
0,14,0.6951634272429728,-1.5791308432171935,5.202770441604029,7.1623466423083935
0,15,1.549147574209336,1.9009279129826386,5.202770441604029,7.1623466423083935
0,16,1.16861511456874,0.6767149906422842,5.202770441604029,7.1623466423083935
0,17,1.4404205623735271,1.5848931240878494,5.202770441604029,7.1623466423083935
0,18,0.795589230559162,-0.9931110430625549,5.202770441604029,7.1623466423083935
0,19,0.9519314212759138,-0.2139433778594825,5.202770441604029,7.1623466423083935
0,20,1.0750516939549066,0.3142934784194073,5.202770441604029,7.1623466423083935
0,21,1.009417898123701,0.04071000999457033,5.202770441604029,7.1623466423083935
0,22,1.2467898801097357,0.9579326855640968,5.202770441604029,7.1623466423083935
0,23,0.881289081239423,-0.5488161055057208,5.202770441604029,7.1623466423083935
0,24,0.9244843005150764,-0.3410045958059361,5.202770441604029,7.1623466423083935
0,25,1.5794460763660936,1.9850480331086515,5.202770441604029,7.1623466423083935
0,26,0.8057118135895279,-0.938202685526372,5.202770441604029,7.1623466423083935
0,27,0.7913850586755702,-1.016121534584258,5.202770441604029,7.1623466423083935
0,28,0.6755184444095772,-1.7036278846882944,5.202770441604029,7.1623466423083935
0,29,1.1959176850639606,0.7770128822031017,5.202770441604029,7.1623466423083935
0,30,0.9380301291666836,-0.27783212025315807,5.202770441604029,7.1623466423083935
0,31,0.7275367213470979,-1.381450814129375,5.202770441604029,7.1623466423083935
0,32,1.2664088164011003,1.0257392530741076,5.202770441604029,7.1623466423083935
0,33,1.1115710290040726,0.4593721918879292,5.202770441604029,7.1623466423083935
0,34,1.3600030756221972,1.3353989052039275,5.202770441604029,7.1623466423083935
0,35,1.4526035824819634,1.6214711090497835,5.202770441604029,7.1623466423083935
0,36,0.7455298540890488,-1.2753496092119816,5.202770441604029,7.1623466423083935
0,37,0.7313107712457743,-1.3589802994215041,5.202770441604029,7.1623466423083935
0,38,1.0619559042473419,0.261064838455965,5.202770441604029,7.1623466423083935
0,39,0.9991408608584359,-0.0037327976096539458,5.202770441604029,7.1623466423083935
0,40,0.5933031423893305,-2.267233514455697,5.202770441604029,7.1623466423083935
0,41,0.8138721220023877,-0.8944382738541478,5.202770441604029,7.1623466423083935
0,42,1.0119043932090672,0.051394814136707295,5.202770441604029,7.1623466423083935
