window_idx,trial,phase_randomized_coherence_amplification_ratio,phase_randomized_coherence_amplification_db,observed_coherence_amplification_ratio,observed_coherence_amplification_db
0,0,0.8136178912814485,-0.8957950993858692,5.238620268358904,7.1921691890351145
0,1,1.1545983480792155,0.6243093180405125,5.238620268358904,7.1921691890351145
0,2,1.0077375730214384,0.033474513286934224,5.238620268358904,7.1921691890351145
0,3,0.7875273267835556,-1.0373436748706086,5.238620268358904,7.1921691890351145
0,4,1.7159458785909727,2.3450358596026195,5.238620268358904,7.1921691890351145
0,5,0.951406320162618,-0.21633967901787846,5.238620268358904,7.1921691890351145
0,6,1.0619159980194794,0.26090163600917177,5.238620268358904,7.1921691890351145
0,7,0.8943975223196438,-0.48469412548435775,5.238620268358904,7.1921691890351145
0,8,1.3150511297834413,1.1894263872016921,5.238620268358904,7.1921691890351145
0,9,1.0857616263120098,0.357344884750837,5.238620268358904,7.1921691890351145
0,10,1.2107205666257466,0.8304391987641373,5.238620268358904,7.1921691890351145
0,11,1.3117198287066172,1.178410836369688,5.238620268358904,7.1921691890351145
0,12,1.3006220722808606,1.1415111995362786,5.238620268358904,7.1921691890351145
0,13,0.7979613972247859,-0.9801811789459952,5.238620268358904,7.1921691890351145
0,14,0.7165971439643153,-1.4472492707000553,5.238620268358904,7.1921691890351145
0,15,1.0010563290874253,0.004585157645861093,5.238620268358904,7.1921691890351145
0,16,1.3491983690542544,1.3007580753112344,5.238620268358904,7.1921691890351145
0,17,1.245910527938123,0.9548685563138262,5.238620268358904,7.1921691890351145
0,18,0.7207944859953807,-1.4218854432496868,5.238620268358904,7.1921691890351145
0,19,1.295100254458831,1.1230338870529097,5.238620268358904,7.1921691890351145
0,20,0.6729396855222568,-1.720238591321914,5.238620268358904,7.1921691890351145
0,21,0.9193932238621043,-0.36498701423365676,5.238620268358904,7.1921691890351145
0,22,0.8289411026807884,-0.8147632552863289,5.238620268358904,7.1921691890351145
0,23,0.637362441536371,-1.9561353219283693,5.238620268358904,7.1921691890351145
0,24,0.5439499820116226,-2.6444103327065624,5.238620268358904,7.1921691890351145
0,25,0.9195517233366717,-0.36423837358006383,5.238620268358904,7.1921691890351145
0,26,1.3938757443073764,1.442240607298209,5.238620268358904,7.1921691890351145
0,27,1.072994229523583,0.30597386371538604,5.238620268358904,7.1921691890351145
0,28,1.6752208521573555,2.24072070208999,5.238620268358904,7.1921691890351145
0,29,0.9718987990849,-0.12378954504954977,5.238620268358904,7.1921691890351145
0,30,0.5839482973924639,-2.336256034889118,5.238620268358904,7.1921691890351145
0,31,1.1589082700788902,0.6404906204198877,5.238620268358904,7.1921691890351145
0,32,1.1289240585911806,0.5266472842269336,5.238620268358904,7.1921691890351145
0,33,0.8983197808375352,-0.4656903712848799,5.238620268358904,7.1921691890351145
0,34,0.6778054199603606,-1.6889496271984799,5.238620268358904,7.1921691890351145
0,35,1.0351870679840953,0.15018837959258266,5.238620268358904,7.1921691890351145
0,36,1.1722779742006377,0.6903060515242204,5.238620268358904,7.1921691890351145
0,37,1.3688057936856002,1.3634183475656885,5.238620268358904,7.1921691890351145
0,38,0.9331731034738003,-0.3003778721781366,5.238620268358904,7.1921691890351145
0,39,0.8954158146508328,-0.4797523946459402,5.238620268358904,7.1921691890351145
0,40,0.9380966670089669,-0.2775240705220589,5.238620268358904,7.1921691890351145
0,41,0.9895576044879967,-0.04558919413019727,5.238620268358904,7.1921691890351145
0,42,0.8099520573413915,-0.915406871068986,5.238620268358904,7.1921691890351145
0,43,0.6308488478348495,-2.000746857873751,5.238620268358904,7.1921691890351145
0,44,0.6514168873543241,-1.861409869597678,5.238620268358904,7.1921691890351145
0,45,1.180702252764405,0.7214039186870335,5.238620268358904,7.1921691890351145
0,46,1.224305262161253,0.8788971612912035,5.238620268358904,7.1921691890351145
0,47,0.6744529527320824,-1.710483396636422,5.238620268358904,7.1921691890351145
0,48,0.9649005308107825,-0.15517454683725038,5.238620268358904,7.1921691890351145
0,49,0.8789799778990335,-0.5602101751667345,5.238620268358904,7.1921691890351145
0,50,1.1825900059951697,0.7283420447917864,5.238620268358904,7.1921691890351145
0,51,0.6959836854159892,-1.5740094058606662,5.238620268358904,7.1921691890351145
0,52,1.012216582571343,0.05273447831728384,5.238620268358904,7.1921691890351145
0,53,1.4682977848877865,1.6681414360345916,5.238620268358904,7.1921691890351145
0,54,0.6535034634272325,-1.847521064103692,5.238620268358904,7.1921691890351145
0,55,0.7368198189935699,-1.326387009928255,5.238620268358904,7.1921691890351145
0,56,0.9056158393794421,-0.43055990202920535,5.238620268358904,7.1921691890351145
0,57,0.9126792411532682,-0.39681827365237116,5.238620268358904,7.1921691890351145
0,58,0.9295543797878877,-0.31725198521464315,5.238620268358904,7.1921691890351145
0,59,0.6817050634121733,-1.6640348023683817,5.238620268358904,7.1921691890351145
0,60,0.9939415570178272,-0.026391510260811487,5.238620268358904,7.1921691890351145
0,61,1.0651540433835105,0.27412420313367747,5.238620268358904,7.1921691890351145
0,62,1.0858678759696587,0.3577698526379409,5.238620268358904,7.1921691890351145
0,63,0.813039564459781,-0.8988832007815616,5.238620268358904,7.1921691890351145
0,64,0.9706879326351638,-0.12920369389512984,5.238620268358904,7.1921691890351145
0,65,0.8826359116173055,-0.5421840648326572,5.238620268358904,7.1921691890351145
0,66,1.5072103813667863,1.7817387679353596,5.238620268358904,7.1921691890351145
0,67,1.3428015031978844,1.2801181874679777,5.238620268358904,7.1921691890351145
0,68,1.1222627975406914,0.5009456650818792,5.238620268358904,7.1921691890351145
0,69,0.699897266150013,-1.5496570286932894,5.238620268358904,7.1921691890351145
0,70,1.0205159939780926,0.0881981556066143,5.238620268358904,7.1921691890351145
0,71,1.182358040695591,0.7274900916162048,5.238620268358904,7.1921691890351145
0,72,0.5599075439121562,-2.518836810005514,5.238620268358904,7.1921691890351145
